id;text_pantun;kategori AI;Kategori Pakar
2427;ibu kota ada di jakarta\nkota sibuk kedatangan tamu\nku tak bisa hidup tanpa cinta\ncinta suciku hanyalah kamu;Pantun Kasih Sayang;Pantun Kasih Sayang
2432;ibu memasak di pagi minggu\nmembuat sarapan pergi ke ladang\nuntuk dirimu wahai jodohku\nselamat menjaga jodoh orang;Pantun Kasih Sayang;Pantun Kasih Sayang
2437;ibu pergi membeli permata\ntak lupa membeli bedak\npantaskah diriku jatuh cinta\ndia sangat baik atau tidak;Pantun Kasih Sayang;Pantun Kasih Sayang
2440;ibuibu sukanya ngebatik\nkalau bapakbapak sukanya rebana\nkau wanita yang paling cantik\nyang dapat membuatku terpana;Pantun Kasih Sayang;Pantun Kasih Sayang
2444;ikan belanak hilir berenang\nburung dara membuat sarang\nmakan tak enak tidur tak tenang\nhanya teringat dinda seorang;Pantun Kasih Sayang;Pantun Kasih Sayang
2447;ikan berenang kejar sampan\nmencari sahabat mencari teman\ntidak kaya tidak tampan\ntapi kau buatku nyaman;Pantun Kasih Sayang;Pantun Kasih Sayang
2451;ikan goreng enak dimakan\nminumnya ngambil dari kulkas\nnikmat nian kamu sedang makan\nsedang saya berkutat tugas;Pantun Kasih Sayang;Pantun Kasih Sayang
2452;Ikan haruan si ikan tenggiri\nDibawa orang dari Linggi\nPadamu kanda ku perhambakan diri\nBawalah daku ke mana kau pergi;Pantun Kasih Sayang;Pantun Kasih Sayang
2462;ikan patin jadi masakan\ndimasaknya di kota palembang\nkurus badan bukan kurang makan\nkurus memikirkan kamu seorang;Pantun Kasih Sayang;Pantun Kasih Sayang
2483;indah lukisan hasil karya\nsungguh cerah warna warninya\ncinta mesti dengan setia\njika ingin hidup bahagia;Pantun Kasih Sayang;Pantun Kasih Sayang
2484;indah memang batu permata\ndikalungkan bagaikan genta\njika engkau jatuh cinta\nibarat orang bermata buta;Pantun Kasih Sayang;Pantun Kasih Sayang
2487;indah sekali bunga lili\nkelopak mekar berseriseri\ningin rasanya aku mendekati\nlalu menjadikanmu kekasih hati;Pantun Kasih Sayang;Pantun Kasih Sayang
2488;indah sekali kulit rusa\nbermain di taman berbatubatu\nkasih ibu sepanjang masa\ntak akan musnah ditelan waktu;Pantun Kasih Sayang;Pantun Kasih Sayang
2497;indramayu kota mangga\nmangga banyak aneka rasa\nkalau membangun rumah tangga\nbangunlah dengan orang yang kamu cinta;Pantun Kasih Sayang;Pantun Kasih Sayang
2505;ingkar dayang sultan pun murka\nmenutup lubang di pohon kera\nkenapa sayang bermasam muka\nbisa abang menghapus lara;Pantun Kasih Sayang;Pantun Kasih Sayang
2512;isi bahan bakar dengan solar\nuntuk pergi ke pekanbaru\nberbuka yang manis jadi hambar\nmanisnya pindah ke wajah kamu;Pantun Kasih Sayang;Pantun Kasih Sayang
2520;itu suara penjual jamu\ntolong bukakanlah pintu\nwalau tiap tidur mimpiin kamu\naku tak pernah bosan dengan itu;Pantun Kasih Sayang;Pantun Kasih Sayang
2532;jaka tarub dengan tujuh bidadari\nlepaskan enam nikahi satu\nsemakin tahun berganti\nsemakin ku yakin kau lah wanitaku;Pantun Kasih Sayang;Pantun Kasih Sayang
2533;jalan di jakarta mulai macet\nbanyak yang mulai keluar lagi\naku udah kangen kamu banget\nkapan sih covid ini pergi;Pantun Kasih Sayang;Pantun Kasih Sayang
2534;jalan jalan bersama ibu\ntak lupa membeli buah mangga\nbagaimana hati ini tidak rindu\npergi jauh dari orang tua;Pantun Kasih Sayang;Pantun Kasih Sayang
2540;jalan jalan ke kediri\nkotanya indah dan juga bersih\nminggu pagi disambut mentari\nseiring manisnya senyummu kasih;Pantun Kasih Sayang;Pantun Kasih Sayang
2553;jalan kaki pergi ke sawah\njangan lupa pakai sepatu\nkatanya mau fokus sekolah\nternyata malah punya pacar baru;Pantun Kasih Sayang;Pantun Kasih Sayang
2560;jalan ke sungai berbatubatu\nuntuk itu pakailah sepatu\nterima kasih atas kasihmu\nyang tak terhingga sepanjang waktu;Pantun Kasih Sayang;Pantun Kasih Sayang
2573;Jalan-jalan ke kota baru\njangan lupa beli kain warna biru\nkalau kamu cinta padaku\nkatakan saja aku sayang padamu;Pantun Kasih Sayang;Pantun Kasih Sayang
2578;jalanan mulai kembali macet\nbanyak yang mulai berkelana\nsebenarnya kangen kamu banget\ntapi aku ndak bisa kemanamana;Pantun Kasih Sayang;Pantun Kasih Sayang
2579;jalanan terpantau macet\nsejak banjir tadi pagi\nkamu emang kriteriaku banget\nudah cantik pinter ngaji lagi;Pantun Kasih Sayang;Pantun Kasih Sayang
2589;jalanjalan ke kebun nanas\njangan lupa bawa gergaji\njika cinta tak kau balas\nsedih hati berharihari;Pantun Kasih Sayang;Pantun Kasih Sayang
2610;jalanjalan ke kota sama paman\neh ternyata cuma beli sikat\ndari sekian banyak teman\ncuman engkau yang paling dekat;Pantun Kasih Sayang;Pantun Kasih Sayang
2614;jalanjalan ke negeri sakura\njalannya berkelok bagai naga\ningin hati melamar anaknya\nnasib buruk dapat ibunya;Pantun Kasih Sayang;Pantun Kasih Sayang
2618;jalanjalan ke pasar baru\njangan lupa beli kain biru\nkalau kamu cinta padaku\nkatakanlah aku cinta padamu;Pantun Kasih Sayang;Pantun Kasih Sayang
2637;jalanjalan ke wisata bahari\nhari minggu ramai sekali\nuntuk kasih yang di hati\nmimpi indahlah malam ini;Pantun Kasih Sayang;Pantun Kasih Sayang
2644;jalanjalan membeli buku\npulangnya mampir ke arah butik\nkalau kamu mau jadi sahabatku\nwajahmu kan berubah jadi cantik;Pantun Kasih Sayang;Pantun Kasih Sayang
2651;jalanjalan pakai sepatu roda\nberhenti sejenak di samping gardu\nmerah bibirmu sungguh menggoda\nbulu mata lentikmu bikin ku rindu;Pantun Kasih Sayang;Pantun Kasih Sayang
2661;jangan banyakbanyak makan acar\nkalau penyakit perut belu selesai\naku tak ingin hanya karena pacar\npersahabatan kita bisa usai;Pantun Kasih Sayang;Pantun Kasih Sayang
2663;jangan berlari naiklah kereta\njika kamu dikejar buaya\nsemakin hari semakin cinta\nkarena sering jajanin saya;Pantun Kasih Sayang;Pantun Kasih Sayang
2669;jangan dikira pedasnya lada\nminumlah air dengan es batu\nrindu yang ada kian membara\nkala semakin lama tidak bertemu;Pantun Kasih Sayang;Pantun Kasih Sayang
2694;jangan minder jadi anak petani\ntingkatkan terus prestasimu\nsetiap aku mau tidur gini\naku selalu membayangkan dirimu;Pantun Kasih Sayang;Pantun Kasih Sayang
2699;jangan pegang duri mawar\ndurinya sungguh tajam sekali\nmelihat adik rindu tertawar\nsiapa namamu si pelita hati;Pantun Kasih Sayang;Pantun Kasih Sayang
2703;jangan pergi ke mbah dukun\njika pengen membeli sayur\nsayangku cintaku ayo bangun\nmumpung belum imsyak ayo sahur;Pantun Kasih Sayang;Pantun Kasih Sayang
2723;jangan tanya pedasnya lada\ndicampur dengan ikan teri\nterima kasih keluarga tercinta\nmasih bersama di hari raya ini;Pantun Kasih Sayang;Pantun Kasih Sayang
2724;jangan terlalu berani\nduduklah santai diatas bangku\nkalau aku lagi rindu gini\nmimpiin kamu adalah harapanku;Pantun Kasih Sayang;Pantun Kasih Sayang
2725;jangan tertipu dunia semu\ntinggal di dunia hanya sepagi\njika engkau orang berilmu\nderajatmu pasti meninggi;Pantun Kasih Sayang;Pantun Kasih Sayang
2741;jauh jalan ke hutan rimba\nmendengar ular mendesasdesus\nwajahmu cantik seindah bunga\ntapi sayang bunga kaktus;Pantun Kasih Sayang;Pantun Kasih Sayang
2742;jauh ketengah kapal berlayar\nsaking jauhnya sudah tak tampak\nkasih sayang yang paling besar\nitulah cinta ibu dan bapak;Pantun Kasih Sayang;Pantun Kasih Sayang
2769;jika kamu ingin pintar\nmaka rajinrajinlah belajar\nudara segar badan bugar\nsemakin cinta alam sekitar;Pantun Kasih Sayang;Pantun Kasih Sayang
2805;jika tumbuh sebatang pohon\nbiarkan rindang ambil buahnya\njika engkau hendak memohon\nmohon pertolongan hanya padanya;Pantun Kasih Sayang;Pantun Nasihat
2810;jikalau ikan di dalam kolam\nbunganya tumbuh di tengah taman\njikalau cintaku sudah mendalam\njaraknya jauh tak ku hiraukan;Pantun Kasih Sayang;Pantun Kasih Sayang
2813;jikalau kamu bertemu agung\nsampaikan salamku padanya\nkalau nanti kamu bingung\ntanyakan langsung pada ahlinya;Pantun Kasih Sayang;Pantun Kasih Sayang
2817;jikalau nanti bertemu agung\nsampaikan salamku kepadanya\njikalau nanti engkau pun bingung\ntanyakan saja pada ahlinya;Pantun Kasih Sayang;Pantun Kasih Sayang
2823;jilbab putih dan abuabu\ndipakai dengan indahnya gamis\nbolehkah ku tahu namamu\nuntuk kamu yang senyumnya manis;Pantun Kasih Sayang;Pantun Kasih Sayang
2835;kabut tipis menyelimuti lembah\ncahaya pagi muncul perlahan\ncintaku tumbuh tanpa gelisah\nkarena kau hadir penuh keikhlasan;Pantun Kasih Sayang;Pantun Kasih Sayang
2848;Kain batik negeri seberang\nDipakai anak Tanah Melayu\nApa ertinya kasih dan sayang\nKalaulah abang berjanji palsu;Pantun Kasih Sayang;Pantun Kasih Sayang
2850;kain batik ukuran lebar\nkotor terkena debu dedak\ncewek cantik saja penyabar\napalagi kamu yang tidak;Pantun Kasih Sayang;Pantun Kasih Sayang
2851;kain batik warnanya merah\nkena hujan kainpun basah\nlebih baik kita menikah\nsupaya cinta mendapat berkah;Pantun Kasih Sayang;Pantun Kasih Sayang
2863;kain putih kain bersih\ngadis manis berjalan santun\nsungguh ku ucapkan terima kasih\naku sudah bisa bermain pantun;Pantun Kasih Sayang;Pantun Kasih Sayang
2895;Kalau ada air bersih\nBolehlah kita menggunakannya\nKalau kamu ingin lingkunganmu bersih\nBuanglah sampah pada tempatnya;Pantun Kasih Sayang;Pantun Nasihat
2899;kalau ada seekor tupai\nlihat lompat ke pohon mana\nkalau kamu memang pandai\nsapi ke utara ekornya ke mana;Pantun Kasih Sayang;Pantun Hiburan
2908;kalau beli kaca mata\nlihat dulu kamu punya hidung\nkalau punya pacar di kota\njangan melupakan pacar di kampung;Pantun Kasih Sayang;Pantun Kasih Sayang
2915;kalau bulan merindukan mentari\ntentu malam akan rindu siang\nkalau hati cinta ilahi\ntentu dirinya akan merasa tenang;Pantun Kasih Sayang;Pantun Kasih Sayang
2917;kalau cerdik cobalah terka\ngulalah tebu manis rasanya\nwahai kau adik cantik jelita\nbolehkah abang tahu namanya;Pantun Kasih Sayang;Pantun Kasih Sayang
2927;kalau ikan di dalam kolam\nbunga tumbuh di tengah taman\nkalau cinta sudah dalam\njarak jauh terasa nyaman;Pantun Kasih Sayang;Pantun Kasih Sayang
2934;kalau jatuh dari randu\npasti sakit seluruh badan\nkalau jauh terasa rindu\nsudah dekat menyebalkan;Pantun Kasih Sayang;Pantun Kasih Sayang
2938;kalau kamu membeli tikar\ntikar terbuat dari mengkuang\nkalau kamu memang pintar\nular apa yang melilit pinggang;Pantun Kasih Sayang;Pantun Kasih Sayang
2953;kalau mau menanam tebu\ntanamlah di dekat pohon jambu\nkalau kau cinta padaku\nbilang saja aku cinta kamu;Pantun Kasih Sayang;Pantun Kasih Sayang
2954;kalau mau pergi berburu\njangan pergi di siang hari\nkalau ada rasa cemburu\nitu tandanya masih ada hati;Pantun Kasih Sayang;Pantun Kasih Sayang
2960;Kalau menyanyi perlahan-lahan\nDibawa angin terdengar jauh\nRindu di hati tidak tertahan\nDi dalam air badan berpeluh;Pantun Kasih Sayang;Pantun Kasih Sayang
3018;kalaulah tidak menjadi padi\nmaka tak ada namanya beras\njikalau engkau tidak kembali\naku pun hanya bisa melepas;Pantun Kasih Sayang;Pantun Kasih Sayang
3022;kamu jangan suka malu\nkatakan kepada temanku\naku suka kamu yang dulu\nkamu yang sayang dan percaya aku;Pantun Kasih Sayang;Pantun Kasih Sayang
3032;kancil terikat mulut meronta\ndatang kerbau sama buaya\nkau membawakan aku cinta\nditambah dengan rasa setia;Pantun Kasih Sayang;Pantun Kasih Sayang
3049;kapal tenggelam di sungai duku\ndi sungai duku ada jamu\nselamat malam wahai mantanku\naku rindu sekali padamu;Pantun Kasih Sayang;Pantun Kasih Sayang
3058;karena tak pernah ketemu\ndia rencana minta di temenin\ncintaku ini hanya untukmu\nkenapa cintamu untuk yang lain;Pantun Kasih Sayang;Pantun Kasih Sayang
3064;kasihan para nelayan\npulang melaut tak dapat ikan\napapun alasan yang kau lontarkan\naku takkan mungkin mau balikan;Pantun Kasih Sayang;Pantun Kasih Sayang
3065;kata teman sebangkumu\nkemarin tugasnya kamu robek\nsebenarnya aku suka kamu\nsayangnya kamu itu terlalu cuek;Pantun Kasih Sayang;Pantun Kasih Sayang
3066;Kata terbukti setulus budi\nSepanjang abad terkalung di jiwa\nCinta sejati terus bersemi\nSelagi jasad terkandung nyawa;Pantun Kasih Sayang;Pantun Kasih Sayang
3074;kau bagaikan sebuah jarijari\nyang memegang erat sebuah paku\nkau sama seperti pencuri\nyang telah mencuri hatiku;Pantun Kasih Sayang;Pantun Kasih Sayang
3082;Kayu di pantai kota Alam\nPantainya sendi bersendi\nJika engkau pandai di alam\nPatah tumbuh hilang berganti;Pantun Kasih Sayang;Pantun Kasih Sayang
3088;Kayu jati di samping batu\nBatu kecil lalu dilempar\nJika engkau tak lagi disisiku\nDunia ini terasa hambar;Pantun Kasih Sayang;Pantun Kasih Sayang
3093;kayu jati sedang ditata\ndiikatikat trus di gergaji\nsakitlah hati karena putus cinta\nlebih parah sambil sakit gigi;Pantun Kasih Sayang;Pantun Kasih Sayang
3094;kayu jati untuk pintu\ndari pantai membawa kerang\nhati ini merasa rindu\nsayang rindu masih terlarang;Pantun Kasih Sayang;Pantun Kasih Sayang
3096;kayu manis mulai dipahat\nmakanan kecil dua sukat\nwahai anak dengarkan nasehat\nmoga engkau mendapat berkat;Pantun Kasih Sayang;Pantun Nasihat
3100;kayu meranti kayu telugu\ntumbuh anggrek jadi benalu\nkamu menanti aku menunggu\nmengatakan cinta rasanya malu;Pantun Kasih Sayang;Pantun Kasih Sayang
3125;ke dalam sungai lempar batu\ndiselam sianak pandai berenang\nselamat hari kamis buat kamu\nwanita cantik istri orang;Pantun Kasih Sayang;Pantun Kasih Sayang
3167;ke jakarta naik kereta\nsampai stasiun dijemput mertua\ncinta bukan sembarang cinta\ncinta ibu tiada terkira;Pantun Kasih Sayang;Pantun Kasih Sayang
3168;ke jakarta naiklah pesawat\npesawat terbang landingnya susah\nkalau cinta sudah melekat\nsiang terbayang malam mimpi basah;Pantun Kasih Sayang;Pantun Kasih Sayang
3230;ke padang datar hendak berburu\npadang rumput luas dan lebar\naku rindu pada bu guru\nyang baik hati dan penyabar;Pantun Kasih Sayang;Pantun Kasih Sayang
3311;ke rumah paman naik sepeda\nsepeda bergoyang terkena batu\njika memang tidak cinta\nmengapa tak kau katakan dari dulu;Pantun Kasih Sayang;Pantun Kasih Sayang
3336;ke sekolah pakai sepeda\nmenyandang tas isinya buku\nkepadamulah aku meminta\nrasa maaf dan terima kasihku;Pantun Kasih Sayang;Pantun Kasih Sayang
3337;ke sekolah pergi belajar\nguru menulis dengan kapur\nrindu pada ibu kian menjalar\nmenusuk kalbu mengganggu tidur;Pantun Kasih Sayang;Pantun Kasih Sayang
3362;Ke taman bunga membeli mawar\nHarumnya semerbak menawan hati\nRindu padamu kian berputar\nKasih terikat janji sejati;Pantun Kasih Sayang;Pantun Kasih Sayang
3389;Ke taman sore penuh keramaian\nAnak kecil tertawa riangan\nSebarkan cinta dan kebaikan\nAgar hangat dalam pergaulan;Pantun Kasih Sayang;Pantun Kasih Sayang
3409;ke toko beli ikan cupang\ntidak lupa dengan peletnya\njika kamu lagi bimbang\nkonsultasi sama ahlinya;Pantun Kasih Sayang;Pantun Nasihat
3413;ke warung beli bola lampu\nlampu di pasang dekat pintu\nselamat membuka lembaran baru\nsemoga kau tetap bersamaku;Pantun Kasih Sayang;Pantun Kasih Sayang
3417;kebakaran di samping gardu\nkatanya itu rumah kepala suku\nkalau kamu lagi rindu\nkalau tidur mimpikanlah aku;Pantun Kasih Sayang;Pantun Kasih Sayang
3421;kedip si kedip cahaya kunangkunang\nsambut tahun baru dengan terompet\ncintaku padamu tak pernah hilang\nyang hilang hanya pengisi dompet;Pantun Kasih Sayang;Pantun Kasih Sayang
3423;kehidupan itu penuh likuliku\njadi jangan sering berbuat ulah\nteman kamu selalu menegurku\ndi kala aku berbuat salah;Pantun Kasih Sayang;Pantun Kasih Sayang
3432;kelapa tua mana tupainya\nmelompat jauh ke pucuk bunga\nmemetik mangga pada tangkainya\nmemetik rindu di pohon cinta;Pantun Kasih Sayang;Pantun Kasih Sayang
3437;keliling kota sambil bernyanyi\ntidak lupa makan delima\nsaat kau berada di sini\naku bisa tersenyum lebih lama;Pantun Kasih Sayang;Pantun Kasih Sayang
3445;kemanapun kaki melangkah\naku selalu mengurai doa\nkemanapun cinta merambah\naku selalu menguraikan setia;Pantun Kasih Sayang;Pantun Kasih Sayang
3449;kemumu di dalam semak\nlari terbang mendengar babat\nterima kasih telah menyimak\nsemoga bisa memberi manfaat;Pantun Kasih Sayang;Pantun Kasih Sayang
3454;kenanga putih ada di batu\nlalu dituai dua pemuda\nterima kasih jika begitu\nbaru damai rasa di dada;Pantun Kasih Sayang;Pantun Kasih Sayang
3462;kepala sakit bukan kepalang\nbikin kepala jadi peyang\nsiapa yang bilang abang tak sayang\nsetiap saat terbayangbayang;Pantun Kasih Sayang;Pantun Kasih Sayang
3463;kepala sekolah yang terpilih\nhobinya membaca buku\nkamu kok cuek banget sih\nkapan kamu bisa menghargaiku;Pantun Kasih Sayang;Pantun Kasih Sayang
3479;kerja bakti masyarakat desa\nsemua hadir riang gembira\nkasih ibu sepanjang masa\nyang tak terbayar pengorbanannya;Pantun Kasih Sayang;Pantun Kasih Sayang
3492;Ketemu macan di dalam hutan\nLangsung lari takut dimakan\nWalau cinta banyak rintangan\nAku jaga kau dengan kesetiaan;Pantun Kasih Sayang;Pantun Kasih Sayang
3493;ketika asyik dengar lagu\npaman minta dibeliin jamu\nmumpung lagi malam minggu\naku ntar pengen mimpiin kamu;Pantun Kasih Sayang;Pantun Kasih Sayang
3499;ketika memanen madu\nmembawa bekal pepaya\nselamat pagi hatiku yang rindu\nsemoga lekas ku temukan obatnya;Pantun Kasih Sayang;Pantun Kasih Sayang
3501;ketika mencuci sajadah\nmereka tertawa di ruang tamu\naku pengen segera menikah\ntapi menikahnya sama kamu;Pantun Kasih Sayang;Pantun Kasih Sayang
3524;kota bandung kota jogja\nsungguh memang sama eloknya\nmalam tiba ku rindu dia\nbantal bolong kukira dia;Pantun Kasih Sayang;Pantun Kasih Sayang
3536;kuas hitam di atas kasur\nkasur rusak disobek parang\ntiap malam tak bisa tidur\nkarena memikirkan kamu seorang;Pantun Kasih Sayang;Pantun Kasih Sayang
3539;kucing anggora kucing yang antik\ndidapat dari pulau dewata\nwahai engkau wanita cantik\nbolehkah aku katakan cinta;Pantun Kasih Sayang;Pantun Kasih Sayang
3540;kucing berlari di dalam semak\nlari melesat mendengar babat\nterima kasih sudah menyimak\nsemoga dapat memberi manfaat;Pantun Kasih Sayang;Pantun Kasih Sayang
3556;kue cucur diatas meja\nmeja disimpan dekat jendela\nhatiku hancur karena cinta\ncintaku tulus dibalas dusta;Pantun Kasih Sayang;Pantun Kasih Sayang
3561;kueni asam jika dirasa\nkapas ringan terbang melayang\ninilah satu peribahasa\ntak kenal maka tak sayang;Pantun Kasih Sayang;Pantun Kasih Sayang
3563;kulit kelingking terkelupas\nsaat menolong kakakmu\nselama aku masih bernapas\naku akan selalu mencintaimu;Pantun Kasih Sayang;Pantun Kasih Sayang
3572;kupukupu hinggap dibunga\nsaling bercanda karena senang\naku juga baikbaik saja\nsedang apa dirimu sekarang;Pantun Kasih Sayang;Pantun Kasih Sayang
3573;kurakura dalam perahu\nperahu dayung patah kemudi\nsiang malam engkau ku rindu\ndatanglah kasih pujaan hati;Pantun Kasih Sayang;Pantun Kasih Sayang
3580;kursi kuat dari kayu jati\nmembelinya di sukarame\njika kau perempuan sejati\nalis alis apa yang bikin rame;Pantun Kasih Sayang;Pantun Hiburan
3582;kusiram bunga di pagi buta\nbunga merekah merah warnanya\ntak sabar rasanya hidup bersama\nmenjalin cinta hingga usia tua;Pantun Kasih Sayang;Pantun Kasih Sayang
3586;ladang luas tiada hama\nhanya datang seekor lebah\nalangkah nikmat paham agama\nsuami sayang isterinya shalehah;Pantun Kasih Sayang;Pantun Kasih Sayang
3590;lagi ada banyak ulat bulu\nsaat memetik sayur kangkung\napa kamu tak punya malu\npacar teman sendiri kamu tikung;Pantun Kasih Sayang;Pantun Hiburan
3593;lagi musim deklarasi\ndukungan calon presiden\nkamu tak perlu lagi basabasi\naku tuh sekarang lagi kangen;Pantun Kasih Sayang;Pantun Kasih Sayang
3596;laju laju perahu laju\nada kerang di dalam kaca\naku rindu pada dirimu\nsama orang yang lagi baca;Pantun Kasih Sayang;Pantun Kasih Sayang
3604;lamaran kerjanya di tolak\nhanya karena lagi sakit mata\nada himbauan menjaga jarak\ntapi maaf kalau itu soal cinta;Pantun Kasih Sayang;Pantun Kasih Sayang
3608;lampu jalan gelap gulita\ndi dukung hujan dan macet\ndi bilang cinta ya aku cinta\ntapi kamu itu perhitungan banget;Pantun Kasih Sayang;Pantun Kasih Sayang
3620;langit biru tanpa cela\nawan tipis melayang tenang\ncintaku tulus tanpa dusta\nseperti alam yang selalu seimbang;Pantun Kasih Sayang;Pantun Kasih Sayang
3621;langit biru terlihat sendu\nwarna hijau biru dan semu\njarak jauh tumbuhkan rindu\ningin selalu dekat denganmu;Pantun Kasih Sayang;Pantun Kasih Sayang
3622;Langit cerah awan membiru\nDinihari embun pun jatuh\nSakit sungguh menanggung rindu\nDi dalam air badan berpeluh;Pantun Kasih Sayang;Pantun Kasih Sayang
3623;langit cerah berwarna biru\nawan menggumpal putih sekali\nselamat hari senin untuk kamu\nwanita idalam dalam sanubari;Pantun Kasih Sayang;Pantun Kasih Sayang
3625;langit cerah berwarna biru\ngemuruh datang menjadi kelabu\nselamat hari minggu buat kamu\ntetaplah berada di sanubariku;Pantun Kasih Sayang;Pantun Kasih Sayang
3629;langit cerah terlihat biru\nkutilang terbang berputarputar\nterima kasih ibu bapak guru\nkarena engkaulah kami jadi pintar;Pantun Kasih Sayang;Pantun Kasih Sayang
3634;Langit luas berselimut mega\nBurung camar terbang berdua\nJika kasih bukan sengketa\nMengapa engkau menyepi jua;Pantun Kasih Sayang;Pantun Kasih Sayang
3635;Langit luas membiru damai\nBurung camar terbang berdua\nJika cinta bukan terabai\nMengapa kita terpisah jua;Pantun Kasih Sayang;Pantun Kasih Sayang
3639;Langit malam bertabur bintang\nCahaya bening memagut mata\nJika benar engkau sayang\nMengapa diam menjadi kata;Pantun Kasih Sayang;Pantun Kasih Sayang
3640;langit malam bertabur bintang\nsunyi indah tanpa keluh\ncintaku padamu tak berkurang\nmeski Jarak kadang menjauh;Pantun Kasih Sayang;Pantun Kasih Sayang
3642;Langit malam bertatah permata\nBintang bersinar bagai seri\nJika benar engkau cinta\nMengapa luka kau beri;Pantun Kasih Sayang;Pantun Kasih Sayang
3643;Langit malam membiru pekat\nBintang berkelip bagai permata\nJika setia sudah terpahat\nMengapa resah tak kunjung sirna;Pantun Kasih Sayang;Pantun Kasih Sayang
3648;Langit membiru luas terbentang\nPelangi indah selepas hujan\nJika setia tidak terbuang\nKasih bersemi sepanjang zaman;Pantun Kasih Sayang;Pantun Kasih Sayang
3652;langit senja berwarna jingga\nangin lembut membawa tenang\ncintaku tumbuh tanpa drama\nnamun dalam dan tak hilang;Pantun Kasih Sayang;Pantun Kasih Sayang
3656;Langit senja memerah saga\nBintang mula bertabur sinar\nJika benar kasih di dada\nMengapa hati sering berdebar;Pantun Kasih Sayang;Pantun Kasih Sayang
3657;Langit senja memerah saga\nBurung pulang ke sarang lama\nJika kasih bersemi di dada\nTakkan terpisah oleh sengketa;Pantun Kasih Sayang;Pantun Kasih Sayang
3662;Langit tembaga menjelang senja\nBurung pulang ke sarang lama\nJika kasih bersemi mesra\nRetak pun dapat dirapat semula;Pantun Kasih Sayang;Pantun Kasih Sayang
3684;layanglayang terbang melayang\njatuh ke laut taunya hilang\nsiapa bilang abang tak sayang\nsiang malam terbayangbayang;Pantun Kasih Sayang;Pantun Kasih Sayang
3694;lebaran banyak datang tamu\nsiapkan ketupat dan kue bawang\nhappy wednesday untuk kamu\nyang aku cintai dari pacar orang;Pantun Kasih Sayang;Pantun Kasih Sayang
3701;lekas bersihin semua sampah\nsebentar lagi datang tamu\naku pengen banget menikah\ntapi menikahnya sama kamu;Pantun Kasih Sayang;Pantun Kasih Sayang
3709;lepaskan ayam dari kandang\nagar mencari makan sendiri\nsemoga panjang umur buatmu sayang\nsemoga cinta kita makin bersemi;Pantun Kasih Sayang;Pantun Kasih Sayang
3713;libur empat belas hari\nvirus corona biar tertekan\nlebih baik aku sendiri\ndaripada nikung pacar teman;Pantun Kasih Sayang;Pantun Kasih Sayang
3725;lihat kodok lompat di kolam\nternyata sang kodok titip salam\nmencintai seseorang dalam diam\ncinta mekar di hati paling dalam;Pantun Kasih Sayang;Pantun Kasih Sayang
3732;lima enam tujuh delapan\nrajin belajar cepat maju\nbila dapat maju ke depan\nterima kasih banyak cikgu;Pantun Kasih Sayang;Pantun Kasih Sayang
3736;Limau purut lebat di pangkal\nBatang mengkudu condong uratnya\nHujan ribut dapat ditangkal\nHati yang rindu apa ubatnya;Pantun Kasih Sayang;Pantun Kasih Sayang
3737;limau purut lebat dipangkal\nsayang selasih condong uratnya\nangin ribut dapat ditangkal\nhati yang kasih apa obatnya;Pantun Kasih Sayang;Pantun Kasih Sayang
3751;luka kaki tertusuk duri\nduri tajam bagai besi\nhapus dari hati segala iri\ndengan cinta kasih kita mengisi;Pantun Kasih Sayang;Pantun Kasih Sayang
3753;lukisan indah terpampang di dinding\nmenjadi sorotan banyak kalangan\nmaukah kau ku ajak bersanding\nmelewati bahtera kehidupan;Pantun Kasih Sayang;Pantun Kasih Sayang
3754;lulus tanpa coratcoret\nkelulusan di tengah pandemi\nlagi kangen kamu banget\nitulah yang kini aku alami;Pantun Kasih Sayang;Pantun Kasih Sayang
3761;mahkota raja di ikat tali\ndilempar ratu kedalam kali\ntahta harta boleh kau cari\ntapi ingat tak dibawa mati;Pantun Kasih Sayang;Pantun Nasihat
3764;Main di kolam bersama itik\nAdik kecil malah tersandung\nWahai engkau nona cantik\nApa yang membuatmu murung;Pantun Kasih Sayang;Pantun Kasih Sayang
3770;main kelereng tanganpun kotor\nbersihkan lantai dengan sapu\nselamat jalan para pelopor\nterima kasih atas jasa besarmu;Pantun Kasih Sayang;Pantun Kasih Sayang
3771;main layang di pohon duku\njangan lupa beli palu\nselamat siang wahai mantanku\nsemoga kau sehat selalu;Pantun Kasih Sayang;Pantun Kasih Sayang
3795;makan gulai hingga kenyang\nsungai jernih tempat berenang\nyang muda diberi kasih sayang\nsupaya hatinya merasa senang;Pantun Kasih Sayang;Pantun Kasih Sayang
3796;makan jagung di pinggir jalan\nsama pacar malam mingguan\nketika cinta dipertahankan\nsemua tampak menyenangkan;Pantun Kasih Sayang;Pantun Kasih Sayang
3811;makan nasi ditemani bakwan\nminumnya dengan air susu\nwahai nona cantik rupawan\nbolehkan aku tahu namamu;Pantun Kasih Sayang;Pantun Kasih Sayang
3824;makan roti makan pisang\ncahaya surya mulai temaram\ndalam hati penuh sayang\npasti hidup selalu tentram;Pantun Kasih Sayang;Pantun Kasih Sayang
3825;makan roti minumnya susu\nsusunya dicampur madu\nwalaupun tadi kita sudah ketemu\ntapi hatiku masih terasa rindu;Pantun Kasih Sayang;Pantun Kasih Sayang
