no,id_data_asli,jenis_pantun,pantun_asli_lengkap,sampiran_asli,isi_input_model,model,setting,setting_label,sampiran_generated,gen_line_count,isi_line_count,r_score,a_score,clr,suku_baris_1,suku_baris_2,suku_baris_3,suku_baris_4,dev_total,semantic_bridge_score_llm_1_5,score_source,s_judge_norm,xrasa_final,bleu,rouge1_f,rouge2_f,rougeL_f,bertscore_p,bertscore_r,bertscore_f1
76,1671,Pantun sosial dan kerukunan,"Burung nuri terbang ke rawa
Hinggap sebentar di pohon jati
Hidup rukun penuh bahagia
Jika sabar di dalam hati","Burung nuri terbang ke rawa
Hinggap sebentar di pohon jati","Hidup rukun penuh bahagia
Jika sabar di dalam hati",DeepSeek-R1,few_shot,Hasil Few-shot,"Kayu jati teguh di hutan
Pepohonan rindang menghias taman",2,2,0,1.0,0.0,9,11,10,9,0,3,manual_queue_filled,0.5,0.25,0.025518615589394285,0.2105263157894737,0.0,0.10526315789473685,0.7318878173828125,0.7554113268852234,0.7434635162353516
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Chat-GPT,zero_shot,Hasil Zero-shot,"Burung kedidi hinggap di dahan
Air mengalir menuju muara",2,2,1,1.0,0.0,10,11,11,11,0,4,manual_queue_filled,0.75,0.875,0.05022037190492093,0.4210526315789474,0.11764705882352941,0.4210526315789474,0.7645673751831055,0.7680470943450928,0.766303300857544
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Chat-GPT,few_shot,Hasil Few-shot,"Burung kenari hinggap di dahan
Petik kelapa di tepi lama",2,2,1,1.0,0.0,10,10,11,11,0,2,manual_queue_filled,0.25,0.625,0.06311969078225892,0.5,0.2222222222222222,0.5,0.8141990900039673,0.8008856773376465,0.8074875473976135
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Gemini,zero_shot,Hasil Zero-shot,"Terbang rendah burung di dahan,
Hinggap sebentar di pohon kurma.",2,2,1,1.0,0.0,9,10,11,11,0,4,sample300_manual,0.75,0.875,0.025098621243978974,0.5,0.1111111111111111,0.3,0.8035755157470703,0.784329354763031,0.7938357591629028
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Gemini,few_shot,Hasil Few-shot,"Pagi hari pergi ke pekan
Membeli beras serta kurma",2,2,1,1.0,0.0,9,9,11,11,0,3,manual_queue_filled,0.5,0.75,0.02145851237135921,0.10526315789473685,0.0,0.10526315789473685,0.7514366507530212,0.7380067110061646,0.7446612119674683
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Claude,zero_shot,Hasil Zero-shot,"Pergi memancing ke tepi lautan,
Singgah sebentar minum air nira",2,2,1,1.0,0.0,10,11,11,11,0,4,manual_queue_filled,0.75,0.875,0.021105340631872645,0.10000000000000002,0.0,0.10000000000000002,0.7179994583129883,0.715617299079895,0.7168064117431641
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Claude,few_shot,Hasil Few-shot,"Ke pasar pagi membeli ikan
Petani menanam padi bersama-sama",2,2,1,0.852344,0.0,10,13,11,11,1,3,manual_queue_filled,0.5,0.639258,0.0,0.10000000000000002,0.0,0.10000000000000002,0.6923465728759766,0.6759934425354004,0.6840723156929016
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",2,2,1,1.0,1.0,11,11,11,11,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.7092053294181824,0.7068747878074646,0.7080380916595459
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Tanaman sawit berbuah melimpah
Setiap warga bahagia",2,2,0,1.0,0.0,11,9,11,11,0,1,manual_queue_filled,0.0,0.0,0.0,0.0,0.0,0.0,0.6847244501113892,0.6852246522903442,0.6849744319915771
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Sailor2,zero_shot,Hasil Zero-shot,"Jika ingin hidup penuh kebaikan,
Tangan terbuka, tulus hati tanpa kenalan.",2,2,0,0.748293,0.666667,11,14,11,11,2,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6850473880767822,0.6711915731430054,0.6780487298965454
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",Sailor2,few_shot,Hasil Few-shot,"Sawah terbentang luas ke mata,
Tangan ringan bantu sesama bahagia.",2,2,0,0.852344,0.222222,10,13,11,11,1,1,auto_clr_leakage,0.0,0.0,0.021105340631872645,0.10000000000000002,0.0,0.10000000000000002,0.71718829870224,0.7111281156539917,0.7141453623771667
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Hidup penuh kebaikan jika tekun
Berbuat baik dan selalu bertaqur",2,2,0,1.0,0.444444,11,12,11,11,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.680759072303772,0.6890136003494263,0.6848614811897278
77,1606,Pantun sosial dan kerukunan,"Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara
Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama","Burung kenari terbang ke taman
Hinggap sejenak di dahan cemara","Jika ingin hidup penuh kebaikan
Ringankan tangan membantu sesama",DeepSeek-R1,few_shot,Hasil Few-shot,"Langit biru memandu senja
Budi peksa menaburkan bunga",2,2,0,1.0,0.0,9,10,11,11,0,2,sample300_manual,0.25,0.125,0.0,0.0,0.0,0.0,0.7068634629249573,0.716841459274292,0.7118175029754639
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Chat-GPT,zero_shot,Hasil Zero-shot,"Pohon mengkudu tumbuh sendiri
Layar dibentang menuju alas",2,2,1,1.0,0.0,10,10,10,11,0,2,manual_queue_filled,0.25,0.625,0.0,0.0,0.0,0.0,0.7236843109130859,0.7285240292549133,0.7260960936546326
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Chat-GPT,few_shot,Hasil Few-shot,"Padi menguning di tepi padi
Burung pipit pulang membalas",2,2,1,1.0,0.111111,10,9,10,11,0,1,auto_clr_leakage,0.0,0.5,0.028517539529041507,0.2222222222222222,0.0,0.2222222222222222,0.7301657795906067,0.7579604387283325,0.7438035011291504
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Gemini,zero_shot,Hasil Zero-shot,"Indah mekarnya bunga keladi,
Kain ditenun berbidang luas.",2,2,1,1.0,0.0,10,10,10,11,0,5,sample300_manual,1.0,1.0,0.0,0.0,0.0,0.0,0.684573769569397,0.6776623129844666,0.6811005473136902
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Gemini,few_shot,Hasil Few-shot,"Harum semerbak bunga melati
Pergi ke kebun membawa alas",2,2,1,1.0,0.0,10,10,10,11,0,3,manual_queue_filled,0.5,0.75,0.056122223243057295,0.3333333333333333,0.125,0.3333333333333333,0.7313706278800964,0.7655867338180542,0.7480876445770264
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Claude,zero_shot,Hasil Zero-shot,"Bunga melati harum mewangi,
Ikan berenang di sungai deras",2,2,1,1.0,0.0,10,10,10,11,0,4,sample300_manual,0.75,0.875,0.0,0.0,0.0,0.0,0.6616104245185852,0.6709341406822205,0.6662396192550659
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Claude,few_shot,Hasil Few-shot,"Bunga cempaka harum mewangi
Di meja tersaji teh hangat dalam gelas",2,2,1,0.852344,0.0,10,13,10,11,1,3,manual_queue_filled,0.5,0.639258,0.0,0.0,0.0,0.0,0.6923071146011353,0.712660014629364,0.7023361921310425
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",2,2,1,1.0,1.0,10,11,10,11,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6862428188323975,0.6858093738555908,0.6860260367393494
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Sawah luas di ladang terlihat subur
Membawa harum dalam diri",2,2,0,1.0,0.0,12,9,10,11,0,1,manual_queue_filled,0.0,0.0,0.0,0.10526315789473685,0.0,0.10526315789473685,0.6778570413589478,0.6931283473968506,0.6854076385498047
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Sailor2,zero_shot,Hasil Zero-shot,"Hormati sesama tanpa membalas,
Kebaikan berbalas, hidup jadi cerah.",2,2,0,1.0,0.555556,11,12,10,11,0,1,auto_clr_leakage,0.0,0.0,0.023980296761827107,0.1111111111111111,0.0,0.1111111111111111,0.6826564073562622,0.6796343922615051,0.6811420321464539
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",Sailor2,few_shot,Hasil Few-shot,"Hutan lebat berbagai jenis kayu,
Menghormati tanpa balasan, hidup mulia.",2,2,0,0.748293,0.222222,11,14,10,11,2,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6703144311904907,0.6595709323883057,0.6648992896080017
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Hidup penuh budi jika bersahaja
Hormati orang lain dengan rendah hati",2,2,0,0.852344,0.555556,12,13,10,11,1,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6768290996551514,0.6830272674560547,0.6799140572547913
78,4854,Pantun sosial dan kerukunan,"Pergi ke desa membawa padi
Padi ditumbuk jadi beras
Jika ingin hidup penuh budi
Hormati sesama tanpa membalas","Pergi ke desa membawa padi
Padi ditumbuk jadi beras","Jika ingin hidup penuh budi
Hormati sesama tanpa membalas",DeepSeek-R1,few_shot,Hasil Few-shot,"Laut tenang memberi pelajaran
Nikmatnya angin malam di pantai",2,2,0,1.0,0.0,11,10,10,11,0,1,manual_queue_filled,0.0,0.0,0.0,0.0,0.0,0.0,0.6930221319198608,0.7027371525764465,0.6978457570075989
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Chat-GPT,zero_shot,Hasil Zero-shot,"Burung merpati terbang perlahan
Embun pagi menyejuk hati",2,2,1,1.0,0.111111,10,9,12,9,0,1,auto_clr_leakage,0.0,0.5,0.025725069574826766,0.22222222222222224,0.0,0.22222222222222224,0.7121821641921997,0.7061589360237122,0.7091577053070068
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Chat-GPT,few_shot,Hasil Few-shot,"Mentari pagi sinariian
Bunga melati semerbak wangi",2,2,1,1.0,0.0,10,10,12,9,0,2,manual_queue_filled,0.25,0.625,0.02151810250197126,0.11764705882352941,0.0,0.11764705882352941,0.6310223340988159,0.6353589296340942,0.6331831812858582
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Gemini,zero_shot,Hasil Zero-shot,"Menangkap ikan di tepian,
Duduk berteduh di pohon jati.",2,2,1,1.0,0.0,9,10,12,9,0,3,manual_queue_filled,0.5,0.75,0.025518615589394285,0.2105263157894737,0.0,0.2105263157894737,0.6961772441864014,0.7006391286849976,0.6984010338783264
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Gemini,few_shot,Hasil Few-shot,"Berlayar sampan di tengah lautan
Pohon bambu di tepi kali",2,2,1,1.0,0.0,10,9,12,9,0,2,manual_queue_filled,0.25,0.625,0.025098621243978974,0.20000000000000004,0.0,0.20000000000000004,0.748885989189148,0.7464818954467773,0.7476819753646851
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Claude,zero_shot,Hasil Zero-shot,"Anak kecil bermain di halaman,
Kupu-kupu terbang tinggi",2,2,1,1.0,0.0,11,8,12,9,0,3,sample300_manual,0.5,0.75,0.02163211878762423,0.10526315789473685,0.0,0.10526315789473685,0.6885694265365601,0.6970691084861755,0.6927931904792786
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Claude,few_shot,Hasil Few-shot,"Burung merpati terbang ke awan
Hinggap di dahan sambil bernyanyi",2,2,1,1.0,0.0,10,10,12,9,0,3,manual_queue_filled,0.5,0.75,0.04939382737115371,0.4000000000000001,0.2222222222222222,0.4000000000000001,0.7710076570510864,0.7603436708450317,0.7656385898590088
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",2,2,1,1.0,1.0,12,9,12,9,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6742610335350037,0.6642470359802246,0.669216513633728
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Langit cerah dan hujan yang cukup
Kehidupan pun terasa damai",2,2,0,1.0,0.0,10,10,12,9,0,1,manual_queue_filled,0.0,0.0,0.0,0.0,0.0,0.0,0.6638449430465698,0.658134937286377,0.6609776020050049
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Sailor2,zero_shot,Hasil Zero-shot,"Jagalah lisan serta hati,
Maka kedamaian akan selalu menanti.",2,2,0,0.748293,0.555556,9,14,12,9,2,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6520261764526367,0.6372990608215332,0.6445785164833069
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",Sailor2,few_shot,Hasil Few-shot,"Kicau burung di pagi hari damai,
Jaga lisan dan hati, kedamaian pasti.",2,2,0,0.852344,0.333333,11,13,12,9,1,1,auto_clr_leakage,0.0,0.0,0.08430118946484098,0.3636363636363636,0.19999999999999998,0.3636363636363636,0.7141005992889404,0.7323811054229736,0.7231253385543823
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Hidup penuh kedamaian jika tenang
Hati dan pikiran jauh dari kerusuhan",2,2,0,0.748293,0.555556,12,14,12,9,2,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6827770471572876,0.6844711899757385,0.6836230158805847
79,1697,Pantun sosial dan kerukunan,"Burung pipit hinggap di dahan
Bersiul riang di pagi hari
Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati","Burung pipit hinggap di dahan
Bersiul riang di pagi hari","Jika ingin hidup penuh kedamaian
Jagalah lisan serta hati",DeepSeek-R1,few_shot,Hasil Few-shot,"Pegunungan tinggi menyembul awan
Hati dan lisan dijaga dari duka",2,2,0,1.0,0.222222,11,12,12,9,0,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6958068013191223,0.6927160620689392,0.6942579746246338
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Chat-GPT,zero_shot,Hasil Zero-shot,"Burung merpati terbang berpadu
Padi menguning di sawah bangsa",2,2,1,1.0,0.125,10,10,9,9,0,1,auto_clr_leakage,0.0,0.5,0.023980296761827107,0.1111111111111111,0.0,0.1111111111111111,0.6860159635543823,0.6737973093986511,0.679851770401001
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Chat-GPT,few_shot,Hasil Few-shot,"Burung merpati terbang tentu
Pohon nangka tumbuh perkasa",2,2,1,1.0,0.0,9,9,9,9,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.6688122153282166,0.6580480337142944,0.6633864641189575
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Gemini,zero_shot,Hasil Zero-shot,"Kayu jati diikat satu,
Hendak dijual ke Kota Rusa.",2,2,1,1.0,0.0,9,10,9,9,0,5,sample300_manual,1.0,1.0,0.0,0.0,0.0,0.0,0.6723843216896057,0.6541450023651123,0.663139283657074
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Gemini,few_shot,Hasil Few-shot,"Burung nuri hinggap di batu
Memetik mangga manis terasa",2,2,1,1.0,0.0,9,10,9,9,0,4,sample300_manual,0.75,0.875,0.023980296761827107,0.1111111111111111,0.0,0.1111111111111111,0.6850119233131409,0.679887056350708,0.6824398636817932
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Claude,zero_shot,Hasil Zero-shot,"Pergi ke sawah membawa batu,
Singgah sejenak di rumah tua",2,2,1,1.0,0.0,10,10,9,9,0,2,manual_queue_filled,0.25,0.625,0.021105340631872645,0.10526315789473685,0.0,0.10526315789473685,0.6649404168128967,0.6527165770530701,0.658771812915802
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Claude,few_shot,Hasil Few-shot,"Pergi ke hulu mencari kayu
Singgah sejenak di sebuah desa",2,2,1,1.0,0.0,10,11,9,9,0,4,manual_queue_filled,0.75,0.875,0.025098621243978974,0.2105263157894737,0.0,0.2105263157894737,0.6846462488174438,0.6785552501678467,0.6815871596336365
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Jika hidup mahu bersatu
Jaga rukun sesama bangsa",2,2,1,1.0,1.0,9,9,9,9,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6619241237640381,0.6438969373703003,0.6527860760688782
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Sungai bersih di tengah kota
Rukun dan damai melimpah",2,2,0,1.0,0.125,9,8,9,9,0,1,auto_clr_leakage,0.0,0.0,0.023980296761827107,0.1111111111111111,0.0,0.1111111111111111,0.670746922492981,0.6699066162109375,0.6703265309333801
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Sailor2,zero_shot,Hasil Zero-shot,"Jaga rukun sesama bangsa,
Kesatuan terjaga, persatuan bercahaya.",2,2,0,0.674969,0.5,9,15,9,9,3,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6264161467552185,0.6280961632728577,0.6272550225257874
80,2181,Pantun sosial dan kerukunan,"Gendang dipalu bertalu-talu
Tari zapin di balai desa
Jika hidup mahu bersatu
Jaga rukun sesama bangsa","Gendang dipalu bertalu-talu
Tari zapin di balai desa","Jika hidup mahu bersatu
Jaga rukun sesama bangsa",Sailor2,few_shot,Hasil Few-shot,"Bhinneka Tunggal Ika semboyan kita,
Rukun sesama, bangsa bersatu kuat.",2,2,0,1.0,0.5,12,12,9,9,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6319383978843689,0.6308261156082153,0.6313818097114563
